plant,signal,metric,device,device_type,device_uuid,device_parent,signal_uuid
Terborg,frecuencia,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,d58e9b26-6439-49c0-8466-48dd3a2d3574
Terborg,energia,inverter_energy,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,c704e318-a376-4137-acd9-0af43649623e
Terborg,energia_total,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,79475700-9b1b-499d-9b1e-65307604a1c1
Terborg,temperatura_mitjana,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,d6fe80e6-74e3-44d2-b284-428ecdc9c325
Terborg,Vr_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,4031d0f9-c82f-4913-8464-0f1df66b1bbc
Terborg,Vs_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,a0afc536-a63c-4c54-8e45-5ab3e27e430e
Terborg,Vt_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,a01e4f94-eda1-4b88-80f0-be6e51b2dd09
Terborg,Ir_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,e878155b-2fbe-4027-857b-3c0a11104dfc
Terborg,Is_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,19e0513d-9ecb-4204-b054-d200190587e6
Terborg,It_BT,,inverter114,inverter,a85b9e21-a477-45b7-9b60-440f33c1fb41,,1f53c79c-6612-43d6-8387-70e539ef3856
Terborg,intensitat,,string1,string,5b194d8a-ff35-4a82-b6cb-07a9a44b4036,inverter114,5867a12a-2741-4818-a65f-9a41cb86ff85
Terborg,intensitat,,string2,string,44637a34-39ab-4e53-95eb-1b55d4a5d8e2,inverter114,11a19c1f-0c6d-4c5d-bc04-076c07f01aac
Terborg,intensitat,,string3,string,050e58e4-5977-4da1-bc22-c2a876861d0a,inverter114,e413838b-50fa-4021-a021-b2462959a0ed
Terborg,intensitat,,string4,string,0c0b8d42-b711-4feb-b80b-97638fed5b4a,inverter114,8ca35467-b7e1-416b-917a-d1a1545d57ac
Terborg,intensitat,,string5,string,970d46b9-dbed-4a9d-83fb-c3225b47f1d9,inverter114,f515d9d2-ba1c-4b02-a95e-2eec9e19e6fe
Terborg,intensitat,,string6,string,59937d03-effc-40fa-aa1a-3ad87216d3dc,inverter114,6851a3ba-1dea-4b24-8dbc-0938f3066fc2
Terborg,intensitat,,string7,string,75996e64-01ac-40e8-8d6c-d2186da7c4d6,inverter114,51abd5d1-fa58-405c-bc65-2efc4d36d507
Terborg,intensitat,,string8,string,68e5fa3a-40e7-4329-913a-ee0abbfa1584,inverter114,a5e96cf8-7de4-4fcc-bf70-8b428d281f36
Terborg,voltatge,,string1,string,5b194d8a-ff35-4a82-b6cb-07a9a44b4036,inverter114,2df6fea4-e8d0-476d-845b-77c0f9b76190
Terborg,voltatge,,string2,string,44637a34-39ab-4e53-95eb-1b55d4a5d8e2,inverter114,3aebe6fe-1b71-4132-a88d-5889247f496c
Terborg,voltatge,,string3,string,050e58e4-5977-4da1-bc22-c2a876861d0a,inverter114,6196f3b9-2e8a-4d4a-9899-5e46c3e4d02d
Terborg,voltatge,,string4,string,0c0b8d42-b711-4feb-b80b-97638fed5b4a,inverter114,7d3581d8-3b58-4cdd-a9f9-e6ad713e432c
Terborg,voltatge,,string5,string,970d46b9-dbed-4a9d-83fb-c3225b47f1d9,inverter114,b6fdacc5-643a-4331-a169-16ace5ffc138
Terborg,voltatge,,string6,string,59937d03-effc-40fa-aa1a-3ad87216d3dc,inverter114,d402d7f5-0036-4f5d-abfb-61de1848b72e
Terborg,voltatge,,string7,string,75996e64-01ac-40e8-8d6c-d2186da7c4d6,inverter114,13afc40e-df0c-44c4-a5c0-6ea5a43f7293
Terborg,voltatge,,string8,string,68e5fa3a-40e7-4329-913a-ee0abbfa1584,inverter114,4a7fe7a0-aee9-4754-a5e5-d06a8c87aa4c
Terborg,potencia_activa,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,a78aa6a3-86dc-4abb-bea1-6c1af95fb5aa
Terborg,frecuencia,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,b3be23f7-e973-4a2a-8a68-54ca55e35a94
Terborg,energia,inverter_energy,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,e6a8f87e-37e0-400e-be49-80343804c8de
Terborg,energia_total,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,0afe7d93-5a73-40ca-b84b-53e21529543d
Terborg,temperatura_mitjana,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,913dc30a-5feb-4bb7-af1a-29a12f6b9cea
Terborg,Vr_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,52b7d65b-c87e-4063-adc4-c9a79fd5520d
Terborg,Vs_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,d5a103e1-0760-417c-9b83-9298b6376fff
Terborg,Vt_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,1a82a821-cde4-461b-af97-31dc18cdc253
Terborg,Ir_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,113815ce-4a89-43ac-a1eb-bd305c805ee5
Terborg,Is_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,b7962687-34b8-4eef-814a-06c58264978a
Terborg,It_BT,,inverter121,inverter,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,,8a39d7be-0215-4444-975f-22fa7a0e5b4f
Terborg,intensitat,,string1,string,a46948e0-54ea-4a15-bc04-24ef20c3074a,inverter121,54069eaa-7011-41f3-b157-4d65e4c57f6b
Terborg,intensitat,,string2,string,dd63cadb-a1b2-4b83-aa2e-a44d4e24abe8,inverter121,b4b022dc-951c-4f57-8bf7-6b528a229dc6
Terborg,intensitat,,string3,string,250a4c83-355a-41c0-8b3d-69065c2595b0,inverter121,dc82b3c2-4a04-4dc7-91ef-10880822728d
Terborg,intensitat,,string4,string,125de637-c2a4-480f-a254-01d677593205,inverter121,9561654d-5a84-4640-b87c-caa49491c6b0
Terborg,intensitat,,string5,string,8dfb29d0-df42-4de5-afd6-48581aad8584,inverter121,2538ff00-0450-4c75-b3bf-233800915b28
Terborg,intensitat,,string6,string,d142bb15-62e4-4d33-b3d1-ab88a9dad5d4,inverter121,a4a92f40-fbd6-4551-adca-f1eea090cd71
Terborg,intensitat,,string7,string,52bfe96b-0ae6-4114-a8da-4ca87f1b442e,inverter121,2d9de071-f412-4e4f-af9d-4ed5ad1b8657
Terborg,intensitat,,string8,string,c2a00d63-0e20-4431-aaab-455c7db93cd0,inverter121,d1f754a8-d330-4117-b00c-26b716529f3d
Terborg,voltatge,,string1,string,a46948e0-54ea-4a15-bc04-24ef20c3074a,inverter121,8c579e40-95e9-4a2b-ba3e-e8bb2255a82d
Terborg,voltatge,,string2,string,dd63cadb-a1b2-4b83-aa2e-a44d4e24abe8,inverter121,4f0fdf99-caa3-4319-90a7-f69fc7d523e7
Terborg,voltatge,,string3,string,250a4c83-355a-41c0-8b3d-69065c2595b0,inverter121,bdd9e285-5ff4-47a1-b749-d88bfff8fa5b
Terborg,voltatge,,string4,string,125de637-c2a4-480f-a254-01d677593205,inverter121,058ab57c-119f-4a52-83b0-aab6542c8a53
Terborg,voltatge,,string5,string,8dfb29d0-df42-4de5-afd6-48581aad8584,inverter121,36060b02-e98f-446b-86b8-3d16bf4d41fc
Terborg,voltatge,,string6,string,d142bb15-62e4-4d33-b3d1-ab88a9dad5d4,inverter121,435b9382-1181-4cc9-a0b9-a2146bd806b5
Terborg,voltatge,,string7,string,52bfe96b-0ae6-4114-a8da-4ca87f1b442e,inverter121,dfa517f3-c4ab-48fc-94e8-4ffda7c90099
Terborg,voltatge,,string8,string,c2a00d63-0e20-4431-aaab-455c7db93cd0,inverter121,f074d074-8d7b-4e0a-b11e-3f293848c359
Terborg,potencia_activa,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,309e2b80-d91e-4e2f-a7ec-ce61d50b07d7
Terborg,frecuencia,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,224cccb3-0d02-44eb-bc4d-399e28d8a560
Terborg,energia,inverter_energy,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,2e09fcfe-222f-47d6-abf1-3e91d305f151
Terborg,energia_total,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,3ee4be70-8169-4791-9095-f37545f14d34
Terborg,temperatura_mitjana,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,cac46afe-d031-46be-b076-0a076d2466dc
Terborg,Vr_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,e1df31c8-0e56-4e98-92c1-ab2058827b0c
Terborg,Vs_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,6a1082e8-a764-4e2b-a5b9-a629752a2470
Terborg,Vt_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,eb103767-4e07-42b5-8554-ec0b9e56d366
Terborg,Ir_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,dfec9162-0a96-48ef-ac97-59338616c5a2
Terborg,Is_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,b3ee916e-ee3a-4dad-b118-0ecd28a2ad2b
Terborg,It_BT,,inverter122,inverter,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,,6cb7c293-3d0e-41b6-9ca3-6dd05214ff2d
Terborg,intensitat,,string1,string,2ada8c0e-f0c3-4f67-9967-d785d3cbc96c,inverter122,68afbc79-ea07-4f75-8091-79cc57d61523
Terborg,intensitat,,string2,string,4160f40f-9594-4fdb-bec5-876eb1f7bd7d,inverter122,522f798c-1c26-401f-836d-4d21d1a57e67
Terborg,intensitat,,string3,string,407da8ef-4d37-46dd-b01e-8a1cb4d6e473,inverter122,ba1659f8-6aa8-4925-aab6-8cf54a30dfbe
Terborg,intensitat,,string4,string,aebdb1da-f64d-41fd-8ad9-bf8496b72a5e,inverter122,264db0ba-3d88-4421-8a44-288ec3c908b6
Terborg,intensitat,,string5,string,20708ea4-7af2-4002-8160-3e4c71d781a3,inverter122,fb9bece8-4e29-4a40-8c2a-b7eca1f9e3ea
Terborg,intensitat,,string6,string,98a9bf83-0496-4152-929b-2c1f5cdaafb4,inverter122,a86bafca-9c01-49a7-bb96-f909140945fb
Terborg,intensitat,,string7,string,d6929352-9bfb-419d-b17a-2aaa70b40c96,inverter122,3871949c-68dc-4c7b-8b6a-ce79674524f6
Terborg,intensitat,,string8,string,5113bac4-bc01-409b-a2f2-b588d761966b,inverter122,e8d81aa0-2631-4b02-80ea-9ce8864d3271
Terborg,voltatge,,string1,string,2ada8c0e-f0c3-4f67-9967-d785d3cbc96c,inverter122,b24fe46b-2fd7-4368-82d5-20c11982b89b
Terborg,voltatge,,string2,string,4160f40f-9594-4fdb-bec5-876eb1f7bd7d,inverter122,ca99b61f-2a19-4654-a53e-e4cbe0c24c57
Terborg,voltatge,,string3,string,407da8ef-4d37-46dd-b01e-8a1cb4d6e473,inverter122,e5e372b6-9fe6-4f82-86b3-7c3082eee152
Terborg,voltatge,,string4,string,aebdb1da-f64d-41fd-8ad9-bf8496b72a5e,inverter122,3433f64b-3d40-4a32-84b7-3debcbd319b6
Terborg,voltatge,,string5,string,20708ea4-7af2-4002-8160-3e4c71d781a3,inverter122,e281462b-a4d3-46a9-9c96-b850a53d0b5c
Terborg,voltatge,,string6,string,98a9bf83-0496-4152-929b-2c1f5cdaafb4,inverter122,a95909c7-f6e5-4e64-a14f-e334ac4d8fac
Terborg,voltatge,,string7,string,d6929352-9bfb-419d-b17a-2aaa70b40c96,inverter122,d710d013-216d-4956-b7da-bc072f3f6bc6
Terborg,voltatge,,string8,string,5113bac4-bc01-409b-a2f2-b588d761966b,inverter122,04c27800-55dc-422d-9570-2b23e5b82eb5
Terborg,potencia_activa,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,563fea01-0d7c-4e14-8e2a-4123e76886ee
Terborg,frecuencia,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,adb0ebac-c073-4933-9872-39d99f3adfeb
Terborg,energia,inverter_energy,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,b7d0d275-c622-4feb-bc29-de8a20b11f07
Terborg,energia_total,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,a7c174bb-aef9-4dee-9078-3817a241ca2f
Terborg,temperatura_mitjana,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,5bfd1c88-58f8-431d-a85b-1c0845d0f9e1
Terborg,Vr_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,dededb53-d81f-4f36-8c66-d9f8077c1139
Terborg,Vs_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,918b6227-e442-4d3f-bc1c-53ed0561596c
Terborg,Vt_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,40fba78d-6158-4413-9d0f-f1cb11154f23
Terborg,Ir_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,775ee180-ff61-41f4-a0c0-cc7abdeea78c
Terborg,Is_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,fb2f1b45-3d38-4e71-ab07-b7b5bbc8299c
Terborg,It_BT,,inverter123,inverter,d7da751b-c9e6-4574-8ab0-b02f0298d730,,dd46c47b-2feb-4feb-a5c2-7509c31b05f3
Terborg,intensitat,,string1,string,94c57e4c-7568-4da0-b4b1-171fdd1dfdc6,inverter123,9a7d0c2e-130c-42fa-9640-bd07126aa73f
Terborg,intensitat,,string2,string,3f772a89-043a-4313-bc8d-849f8132ee66,inverter123,0364143f-5cb0-4c71-82bf-91233a80c598
Terborg,intensitat,,string3,string,dde77f89-9afd-428b-ba85-e4db43e5dac9,inverter123,bb1cc1d1-b7ab-4dab-8582-4c47c3b7d3d2
Terborg,intensitat,,string4,string,a673cab0-a9ea-4d7b-8475-fd526203301c,inverter123,fe09b82d-68b2-4470-84e2-48f21e730239
Terborg,intensitat,,string5,string,6a7f4659-723f-4c04-9c9c-9ea544c75cae,inverter123,80867b0d-d3c1-4bdb-8871-4d212605bcee
Terborg,intensitat,,string6,string,c41e2646-0ab9-4532-a204-64272a00e7e5,inverter123,11c4cacc-72b7-4dd7-8174-a3735f290d5b
Terborg,intensitat,,string7,string,b6d47fe9-66cc-43ea-a19a-472507823768,inverter123,53310785-28eb-4871-85a7-73ae69bed730
Terborg,intensitat,,string8,string,5092877f-09c6-4086-b9b1-070fb923553f,inverter123,bfd8ebf8-9306-497c-8496-c5ff58f02dba
Terborg,voltatge,,string1,string,94c57e4c-7568-4da0-b4b1-171fdd1dfdc6,inverter123,567877c4-febb-4222-9c67-53c770ee1628
Terborg,voltatge,,string2,string,3f772a89-043a-4313-bc8d-849f8132ee66,inverter123,c6ca437f-6b6e-48d7-ba13-643a80d92a92
Terborg,voltatge,,string3,string,dde77f89-9afd-428b-ba85-e4db43e5dac9,inverter123,2eb77490-7b9e-44eb-9b40-c950bd93d3ab
Terborg,voltatge,,string4,string,a673cab0-a9ea-4d7b-8475-fd526203301c,inverter123,4493eec6-6c86-42c2-b7ff-2b3e9fc7faa0
Terborg,voltatge,,string5,string,6a7f4659-723f-4c04-9c9c-9ea544c75cae,inverter123,a409bbeb-0a16-4c51-b5c7-524913ce98cc
Terborg,voltatge,,string6,string,c41e2646-0ab9-4532-a204-64272a00e7e5,inverter123,64ee2cfd-54e5-4691-88e3-03717105b41f
Terborg,voltatge,,string7,string,b6d47fe9-66cc-43ea-a19a-472507823768,inverter123,0e41b865-f68f-42d1-844b-2bc73b54bebe
Terborg,voltatge,,string8,string,5092877f-09c6-4086-b9b1-070fb923553f,inverter123,345febc5-02c3-4563-97b7-9028160d5d78
Terborg,potencia_activa,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,72f64f74-2b6a-4b24-8839-eb0a51ce64f3
Terborg,frecuencia,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,52e47b5b-a8b8-4729-aed8-bcaf0abd0e5e
Terborg,energia,inverter_energy,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,1c2fcc52-9913-4808-8ae7-314880bf267b
Terborg,energia_total,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,73ff56c3-70d9-4c01-9939-e11a43ab63a4
Terborg,temperatura_mitjana,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,d1dfb97e-6a6a-4f83-b542-6cde61c86314
Terborg,Vr_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,5b13aaf4-bd4f-4ed4-8d91-7a36fdcdcf59
Terborg,Vs_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,c9a6a313-67d8-4e81-8c3c-159772980c16
Terborg,Vt_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,63989441-dbfd-4160-8613-ac0fbe8be8a1
Terborg,Ir_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,46964390-6602-40e5-8f9f-86463f915c19
Terborg,Is_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,34d46cb7-3f98-4ea4-a31a-8ba8cc620226
Terborg,It_BT,,inverter124,inverter,a50bd5d5-9845-4c66-8c77-0a8cf0c566ed,,a8c2f3df-2e1d-4cd1-8aab-7f66e886a367
Terborg,intensitat,,string1,string,e874b915-e736-4837-afd5-bb2751454814,inverter124,26ef74ad-6ca6-4bd0-bb80-30b0aa268777
Terborg,intensitat,,string2,string,968df660-bba4-4755-87a0-55a982869bc4,inverter124,6643470d-7bce-4c28-b8d2-16bed0463cf3
Terborg,intensitat,,string3,string,39169186-1e6f-4ae2-9437-35881eed75d4,inverter124,6b9af938-11e9-42e9-beb8-0ce374622e00
Terborg,intensitat,,string4,string,255b3b0d-2f01-4c4c-9a4c-18c75598bd83,inverter124,dfa37fe6-d57b-430c-b0b7-e56dc87f88f7
Terborg,intensitat,,string5,string,d88eabb0-c843-4cf8-a2d6-c4645cf22192,inverter124,e53fb1e5-d580-4af5-a3fa-833ea7f82503
Terborg,intensitat,,string6,string,3aca2635-bbac-4579-914f-0edeb8474e6b,inverter124,7171f04c-4f76-4257-8512-a55b66fa65a6
Terborg,intensitat,,string7,string,44d93950-5fe3-473f-8801-93d82c2480ce,inverter124,06411af4-02ab-44ec-9eb3-4c45bfdf5f22
Terborg,intensitat,,string8,string,34bdcc5a-bcbf-4be7-afeb-ddccad063a6a,inverter124,4429b1ff-3a0a-4752-a9d3-0707f0471be5
Terborg,voltatge,,string1,string,e874b915-e736-4837-afd5-bb2751454814,inverter124,3b952429-0e05-41dc-8956-5ad3adb6ff07
Terborg,voltatge,,string2,string,968df660-bba4-4755-87a0-55a982869bc4,inverter124,ce11248f-04f3-42fc-b1a0-04069e7aa615
Terborg,voltatge,,string3,string,39169186-1e6f-4ae2-9437-35881eed75d4,inverter124,27f87811-7f20-41f8-b896-afa632e9d1e0
Terborg,voltatge,,string4,string,255b3b0d-2f01-4c4c-9a4c-18c75598bd83,inverter124,ace312ec-e256-49f8-868a-02ca0a5f6075
Terborg,voltatge,,string5,string,d88eabb0-c843-4cf8-a2d6-c4645cf22192,inverter124,d6886dcb-a7f2-4e4d-9089-be3ddb204c0f
Terborg,voltatge,,string6,string,3aca2635-bbac-4579-914f-0edeb8474e6b,inverter124,1bc96107-bf8f-4011-a124-cc0585bdc432
Terborg,voltatge,,string7,string,44d93950-5fe3-473f-8801-93d82c2480ce,inverter124,15453389-5523-4afc-8da0-573332cbcbd6
Terborg,voltatge,,string8,string,34bdcc5a-bcbf-4be7-afeb-ddccad063a6a,inverter124,cc20534a-e4ca-4b8a-8e84-1de537b634fb
Terborg,potencia_activa,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,f0c86790-5dbd-4081-a75e-67642eb17f96
Terborg,frecuencia,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,d2f6bca0-34b8-4c3e-9442-02514ae1a62c
Terborg,energia,inverter_energy,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,ae7c4c9f-c127-44bf-b682-bc860c0a883f
Terborg,energia_total,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,3f56598d-b461-4b1f-ba6d-ef5d8cea7b98
Terborg,temperatura_mitjana,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,642858fe-0c72-42b9-b098-d0fe251c9e21
Terborg,Vr_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,044fe991-55a7-4622-a66d-57b325fba3b3
Terborg,Vs_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,d492bde4-5533-419c-92e4-fbe08f5e25d8
Terborg,Vt_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,06ac2901-3190-432f-8ee7-d34b15f529a8
Terborg,Ir_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,1b7269f0-1d2b-4c5c-8276-c77f028c703d
Terborg,Is_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,de4a0656-79b8-4e8a-8296-81ec5dd9d917
Terborg,It_BT,,inverter131,inverter,fc1dcbbc-5c7d-4cad-a5b2-aca2a9c620a7,,a6f1b7b7-2a61-482e-b85b-54a9310c00d2
Terborg,intensitat,,string1,string,770339e1-9003-49e4-a505-eb492ce95fd0,inverter131,ff9d4a61-59a1-4b7e-8d43-fd8c4dd096bf
Terborg,intensitat,,string2,string,c4fc1547-b283-4223-a7da-6b18401fab71,inverter131,8b2bc988-2bf0-4c5b-a340-8b4620d87014
Terborg,intensitat,,string3,string,264157ad-f111-432b-ad0d-ab179d2e36fd,inverter131,07f9e0c3-671c-43c9-ae39-3010bb386374
Terborg,intensitat,,string4,string,22ccc2ac-f5c8-4478-9786-1965f7b00695,inverter131,e2665358-910b-435b-89d9-465b771db7c4
Terborg,intensitat,,string5,string,5b12058b-bf0d-48ba-8822-4ec2ce41986c,inverter131,be244cd8-ce8e-4d7f-92ab-3ee434d353ec
Terborg,intensitat,,string6,string,84fa92b6-eb0d-4a1a-9b35-f0dd4d52d6e1,inverter131,962eb301-7bdb-4060-a129-2c45cceeadc3
Terborg,intensitat,,string7,string,db9ba0b2-d4a2-4750-b092-fb33c8660048,inverter131,683642bc-85ac-42db-943f-b16eb98fdf17
Terborg,intensitat,,string8,string,8940c513-ecda-41e6-994b-4c46fc27d3bc,inverter131,f2dd2732-604b-4e29-8851-7bbb1ce8b846
Terborg,voltatge,,string1,string,770339e1-9003-49e4-a505-eb492ce95fd0,inverter131,4ace795b-1515-42dc-8184-a7992092c135
Terborg,voltatge,,string2,string,c4fc1547-b283-4223-a7da-6b18401fab71,inverter131,a94d5208-57b0-40bf-a01c-273b8b88ffd9
Terborg,voltatge,,string3,string,264157ad-f111-432b-ad0d-ab179d2e36fd,inverter131,34bb082e-4a5c-444b-bf28-f85f2863f4cd
Terborg,voltatge,,string4,string,22ccc2ac-f5c8-4478-9786-1965f7b00695,inverter131,0077bc95-afd6-42cf-a148-ce729245ae8d
Terborg,voltatge,,string5,string,5b12058b-bf0d-48ba-8822-4ec2ce41986c,inverter131,f840c891-893c-4d40-93e3-5c2c9f8b4ac0
Terborg,voltatge,,string6,string,84fa92b6-eb0d-4a1a-9b35-f0dd4d52d6e1,inverter131,24ee2648-b23e-4314-8290-19978b0e1501
Terborg,voltatge,,string7,string,db9ba0b2-d4a2-4750-b092-fb33c8660048,inverter131,23bc86ca-10aa-4835-81cc-5395abfc0286
Terborg,voltatge,,string8,string,8940c513-ecda-41e6-994b-4c46fc27d3bc,inverter131,796a16b1-d304-4f19-8cd3-7c93135b7e2e
Terborg,potencia_activa,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,bba7aad3-f099-4c7b-86f3-a0bb878a0bfa
Terborg,frecuencia,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,5ff22cd0-ac64-4a84-bbab-0228d20280c5
Terborg,energia,inverter_energy,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,7d43f095-2b80-4d2d-b237-3f1824303557
Terborg,energia_total,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,c788c302-e477-47e0-8385-cdad2984313f
Terborg,temperatura_mitjana,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,d5c6547c-4a0b-4eda-b1cf-ccf44a070fef
Terborg,Vr_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,8e07c58e-ce93-4000-b1b1-ade6ee707335
Terborg,Vs_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,654ffc68-06f5-4cf4-8bc1-4d2de7f6149f
Terborg,Vt_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,9842f219-6829-4932-87a2-ecf3b44c8dee
Terborg,Ir_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,152ceca2-3549-49e7-b9a4-d50df57efa91
Terborg,Is_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,cbb5db9c-c08b-4253-a75c-e350a779f116
Terborg,It_BT,,inverter132,inverter,09703733-8717-4860-badd-dde60320131c,,261e5b5f-7579-44cb-9a55-e88c31ef5151
Terborg,intensitat,,string1,string,4ea6020f-d9ef-41c1-b56d-aa9b73455543,inverter132,0dc7cb85-3bf7-4d09-9305-970a10a959e6
Terborg,intensitat,,string2,string,2e256cb1-c36e-4142-b81b-36765f421156,inverter132,e240f56f-96f8-4c15-b04b-561dd9c4b0f0
Terborg,intensitat,,string3,string,1454f950-1ad9-496e-bb9d-1f1c1a9a7169,inverter132,6b011115-61a8-4fb6-9ef0-c6246be0249d
Terborg,intensitat,,string4,string,7e737f60-1675-4238-92f3-4d01c767c18c,inverter132,ec141617-34dd-4b33-9ccd-662db5883d02
Terborg,intensitat,,string5,string,fb6208d8-e725-42bb-b76c-d6feb0c01672,inverter132,512d735c-4bf3-4986-8ae9-71d24eed5f53
Terborg,intensitat,,string6,string,49d0acb5-9320-4c06-83d5-a997754563c1,inverter132,1bd2f180-a747-46a8-bfcd-48b35d4fb7bd
Terborg,intensitat,,string7,string,213bd4ee-da47-4e8d-8f38-e34c0f826838,inverter132,ee273fe4-df77-48ed-af8b-98e5164edefb
Terborg,intensitat,,string8,string,d3c40259-271f-4c58-8898-5532d1e2c3f0,inverter132,b3862d46-5f5b-4b05-a1db-cbde6525f66d
Terborg,voltatge,,string1,string,4ea6020f-d9ef-41c1-b56d-aa9b73455543,inverter132,54ac688b-b3dc-48c2-81db-8fc3cee875e7
Terborg,voltatge,,string2,string,2e256cb1-c36e-4142-b81b-36765f421156,inverter132,6a20fd80-fe56-4359-82a9-b00f9f024d43
